"id","class","height","color","rottingFleshPct","bloodCoverage","aura","hairLength"
2007,"Witch",61.4501641525856,"purple",34.01,9.759,0.20871530316263,3.41156481154564
2008,"Witch",56.4495260914238,"purple",16.78,6.167,0.192721354985951,3.89611338856715
2009,"Vampire",65.4106128667025,"purple",7.56,12.756,0.228159890684643,3.51098675988344
2010,"Zombie",59.1833697311102,"green",25.1,26.721,0.24006882963002,3.57375547195597
2011,"Zombie",64.4486634695938,"grey",30.67,27.488,0.0958602077823518,3.48559912376138
2012,"Zombie",47.4791860276453,"green",23.11,18.385,0.201386120911376,3.19434914194973
2013,"Ghost",50.5053208989137,"green",8.43,7.94,0.182522145879308,3.45054850772564
2014,"Witch",59.8145835977243,"white",13.85,9.346,0.290048477482085,3.25238846781257
2015,"Ghost",62.6851451793737,"green",17.52,8.017,0.134902384442362,3.26461942591267
2016,"Zombie",60.4545888496904,"green",30.27,27.219,0.224380828921305,3.46987456549205
2017,"Zombie",63.6655846969493,"grey",30.36,15.222,0.132046374455856,3.56666712277222
2018,"Witch",61.4657601234264,"green",23.61,0.339,0.226642194612978,4.02031956736431
2019,"Mummy",57.6710122377627,"white",25.42,10.398,0.262487758657387,4.21442351778429
2020,"Zombie",43.7949896082632,"grey",31.06,23.983,0.10175413230054,2.91285725050274
2021,"Ghost",58.8177350640216,"grey",7.52,8.569,0.0960497742814584,3.03430302923857
2022,"Witch",69.1809010584285,"green",29.03,12.917,0.274044425137412,4.09298028826557
2023,"Ghost",49.3963506231026,"white",11.93,5.055,0.336056714225337,3.4332942431626
2024,"Zombie",66.0136793188597,"green",31.81,28.948,0.232179210758823,3.62930155935056
2025,"Witch",64.9598767794366,"purple",23.55,4.744,0.240614396333812,3.41989774952669
2026,"Ghost",51.2864184979519,"white",10.13,9.237,0.320713396245308,3.51821528934959
2027,"Zombie",46.3266699034568,"green",23.99,30.103,0.202019172095826,3.270633591885
2028,"Zombie",60.4454529208515,"grey",38.07,43.647,0.080146303524056,3.646881499165
2029,"Zombie",59.7829184247004,"green",31.32,30.775,0.157857913914977,3.18181166074237
2030,"Zombie",59.4195591885812,"green",28.65,36.69,0.22227394137112,3.01073499113281
2031,"Mummy",59.6466232535759,"white",12.33,23.508,0.276291582100193,2.6620805896151
2032,"Zombie",53.5236076813491,"green",30.25,34.276,0.216636357903523,3.38995635571006
2033,"Witch",61.6553101345337,"purple",23.27,14.747,0.215274574834897,3.03488046946251
2034,"Witch",59.7383622093214,"white",20.82,2.002,0.280675685695875,3.20751138246278
2035,"Mummy",60.8659261491901,"grey",29.48,8.232,0.124652895116368,4.25175062316794
2036,"Ghost",53.5749425008125,"white",8.4,4.391,0.298108114422414,3.09804182447532
2037,"Ghost",51.0339071660024,"grey",7.53,8.597,0.107982618614952,3.15119128763495
2038,"Witch",65.0080855451283,"grey",17.54,9.781,0.0645713192855636,3.63802170409205
2039,"Ghost",39.1581581592638,"white",10.81,7.738,0.363601892683988,2.98736019650428
2040,"Mummy",74.6718652415127,"grey",21.8,9.056,0.126405947736422,4.44571835957449
2041,"Witch",56.7049359095451,"purple",19.53,7.469,0.117578031784865,3.7740908291841
2042,"Witch",62.4045827316567,"purple",7.95,4.824,0.183643738301891,3.91332698245027
2043,"Witch",62.8474049968968,"white",15.5,10.478,0.391638300121801,3.90162947300971
2044,"Zombie",63.6469014633751,"grey",35.67,31.274,0.109355842348525,3.60309399261826
2045,"Mummy",58.2330291899033,"white",20.8,20.395,0.275982594001272,3.73057995680303
2046,"Witch",59.1024691450817,"grey",21.35,10.414,0.105685760508741,3.60926008500817
2047,"Zombie",65.014714079399,"green",31.23,31.095,0.238942250851411,3.64904756369129
2048,"Ghost",52.0194909257855,"white",7.45,1.934,0.257642527542105,3.27380601997437
2049,"Vampire",66.2793302962327,"white",7.5,30.282,0.360363934951493,3.69811251636539
2050,"Ghost",44.3985578741666,"green",4.13,5.178,0.19805626536427,2.69083790118416
2051,"Zombie",50.9516092329295,"grey",29.32,37.697,0.0977061950888976,3.53582194100492
2052,"Ghost",65.3195285916531,"white",4.87,1.543,0.30486456937845,4.03025173471699
2053,"Zombie",66.8731936839035,"grey",37.95,20.083,0.0621356247392687,3.84892508695423
2054,"Ghost",49.4591933855148,"white",3.74,5.71,0.261241486278839,4.20015920464625
2055,"Vampire",69.0858813194588,"green",11.1,27.517,0.172174553719762,4.19626643382168
2056,"Witch",60.6947060183254,"purple",33.57,0.811,0.194435048603877,3.33214700443561
2057,"Zombie",60.8606301180266,"green",28.41,41.041,0.29254756323636,3.13164891001928
2058,"Ghost",51.0166605857807,"white",4.19,5.349,0.363272391040789,3.15642297711438
2059,"Witch",60.4070157016863,"grey",21.51,1.22,0.0751778249519339,3.47982297238872
2060,"Mummy",70.0385791042668,"white",22.42,5.23,0.317558241828819,3.45559865508756
2061,"Zombie",45.8271964449726,"grey",25.95,45.033,0.0790588375704647,3.2017664148501
2062,"Zombie",65.861168503799,"grey",23.68,31.656,0.116961455251395,3.80418239425182
2063,"Zombie",57.2027336832391,"purple",27.98,39.838,0.185865528665162,3.30737680396957
2064,"Zombie",66.9597100870075,"green",31.97,39.177,0.258681381879094,3.98976904926323
2065,"Zombie",44.8464016362223,"green",32.03,32.139,0.273579111016867,3.24112784689044
2066,"Vampire",64.1766271663307,"purple",13.76,31.977,0.194974945329733,3.32783575617231
2067,"Ghost",50.1553165030276,"grey",8.26,4.487,0.0564161840499818,2.71622938457001
2068,"Ghost",58.200836685749,"white",4.54,3.187,0.337301433254149,3.34796543535076
2069,"Mummy",60.9500994546991,"grey",28.45,18.415,0.0589707032773258,3.77582762157234
2070,"Witch",65.0591703793273,"white",20.57,14.521,0.229597289442492,3.90923247953861
2071,"Zombie",72.5452635712097,"green",36.61,28.718,0.221179067712937,4.23625591626312
2072,"Zombie",48.7257214962561,"green",29.5,33.928,0.226551177968744,3.192776012624
2073,"Zombie",46.771223813659,"green",34.91,38.366,0.194899112192815,3.08092207206558
2074,"Witch",60.7029210555644,"purple",20.17,3.91,0.227476461281759,3.25795524314522
2075,"Mummy",66.7244473534826,"grey",19.35,16.203,0.112677145465061,4.32771340320539
2076,"Vampire",66.5049754521405,"grey",12.79,21.558,0.119394203463313,3.45344021504942
2077,"Ghost",54.2398525821238,"white",7.94,5.544,0.186986802461793,3.22005270054975
2078,"Zombie",66.5095217060222,"green",24.53,42.569,0.129269114158817,3.75431584515149
2079,"Zombie",66.2116697124853,"green",27.53,37.334,0.189103552091841,3.41005301292187
2080,"Zombie",68.5407597800832,"green",40.22,36.764,0.19360962768744,3.89906031604849
2081,"Zombie",59.5335630957143,"grey",23.2,45.947,0.0810646998832583,3.61509427763751
2082,"Zombie",60.8777319171436,"green",30.27,31.692,0.217771623869622,3.06196888624808
2083,"Zombie",66.3203234591084,"green",23.48,31.598,0.176811352684789,3.29376628519427
2084,"Vampire",66.7753687648223,"grey",9.04,33.729,0.104475924664221,3.86426114450101
2085,"Witch",61.1926160496493,"green",25.31,10.917,0.22364266534551,3.19041919211925
2086,"Ghost",50.8184299003405,"white",3.51,6.582,0.347536365526334,3.66402767296113
2087,"Zombie",44.9547559546716,"green",26.42,39.883,0.133023788715739,3.13616460764175
2088,"Witch",66.4100830631898,"purple",17.32,17.969,0.180508771931345,3.47480514259976
2089,"Witch",56.846426286947,"purple",18.2,8.268,0.225296417733718,3.6587709964591
2090,"Vampire",71.4938343179632,"purple",9.22,8.683,0.187825870024831,4.22546427369654
2091,"Vampire",68.0120193375035,"white",14.87,14.145,0.326728014983186,4.0436514804429
2092,"Witch",66.1389258245081,"green",14.53,2.99,0.0916229288899214,3.19532157178446
2093,"Mummy",67.1853558560665,"white",18.3,11.006,0.367561588434093,3.58313946252565
2094,"Mummy",74.8419545923252,"white",28.61,9.565,0.336292207200777,4.25707327393786
2095,"Ghost",58.5586934793494,"purple",5.46,5.493,0.187634090947123,2.98749514770721
2096,"Ghost",55.3681915081953,"purple",10.82,3.307,0.194520957554372,3.14307529972043
2097,"Zombie",57.6095462427826,"green",37.1,25.858,0.217832104108917,3.76956900028756
2098,"Zombie",67.4592230769466,"green",31.09,22.642,0.191348673999938,3.13439172040829
2099,"Zombie",61.9715340411691,"green",28.12,29.885,0.201547823482852,2.96479891677382
2100,"Zombie",71.201208627854,"green",38.92,29.552,0.216371767751757,4.03046370481541
2101,"Zombie",67.7066927508597,"grey",24.95,22.379,0.0970133477759331,3.19898911102378
2102,"Zombie",67.0594057807182,"white",24.68,19.19,0.335972212202436,3.61360325525821
2103,"Vampire",67.1309539181209,"white",7.71,15.673,0.247299999823157,3.73679251118152
2104,"Zombie",41.0880392706096,"green",31.18,42.329,0.165652962040361,2.52313530160933
2105,"Zombie",69.2182541303159,"grey",30.17,22.563,0.101027725054325,3.88193097873833
2106,"Zombie",65.2810420264501,"purple",26.59,39.176,0.1624976194483,3.5654216551812
2107,"Mummy",68.5518089308527,"white",29.48,14.476,0.298201353667688,4.05722950429968
2108,"Zombie",60.3006032023407,"white",38.19,31.293,0.356490295715395,3.50037469131299
2109,"Zombie",46.0084688395616,"green",30.18,21.631,0.193880751956009,3.01118905118554
2110,"Zombie",45.8904344374578,"green",27.71,33.943,0.1881288002517,3.11901496543794
2111,"Zombie",47.1211205813622,"green",29.05,30.287,0.180780151319759,3.43427263344545
2112,"Witch",57.8920150119202,"purple",17.77,1.46,0.198793471223693,3.10701870326366
2113,"Zombie",58.7105285101758,"green",33.26,32.312,0.184393205716367,3.11340076026162
2114,"Vampire",63.7285366781522,"grey",11.81,11.068,0.0954016014339231,3.51841051203808
2115,"Ghost",47.7422694957973,"white",6.09,0.064,0.259306876185861,2.759953707484
2116,"Zombie",61.8921957647722,"purple",32.72,32.176,0.187488113018529,3.86497584465459
2117,"Zombie",70.679104308016,"purple",36.81,31.341,0.234600937728072,3.62498157344207
2118,"Witch",66.202054290377,"purple",18.88,13.556,0.112623161648494,3.77508395957897
2119,"Zombie",41.2308411056209,"green",26.91,35.456,0.245498336026382,3.20490194949839
2120,"Ghost",59.1578641503833,"white",5.46,0.385,0.359740559974977,3.81151571963617
2121,"Vampire",69.0435817639895,"grey",11.71,28.277,0.0910228544988252,3.38853899298267
2122,"Ghost",64.424306229898,"white",3.24,2.402,0.290762936356475,3.79719903431716
2123,"Zombie",60.5957403909433,"green",21.18,41.766,0.175574523225931,3.61397913623261
2124,"Zombie",49.1182515078372,"purple",28.77,41.619,0.183939112040143,2.73837563598695
2125,"Vampire",66.9895423240826,"grey",13.53,15.437,0.108684358724975,3.41945980558686
2126,"Witch",61.944109468915,"purple",17.32,14.17,0.227035262220639,3.80794643221295
2127,"Vampire",64.2205989673651,"purple",6.95,11.669,0.190040910804079,3.37477806104173
2128,"Witch",65.2639062245407,"green",21.61,11.66,0.158512430948939,4.21235402419399
2129,"Witch",62.0785612263984,"purple",23.4,2.337,0.195864248153112,3.91558256418452
2130,"Witch",63.5853487675996,"purple",18.07,13.398,0.171493674677911,3.50831496267658
2131,"Zombie",61.3579275936852,"green",27.07,34.3,0.19902155667777,3.94157225344547
2132,"Witch",62.0311138770216,"white",20.61,11.022,0.243004325448959,3.57364605663227
2133,"Vampire",70.0339990856897,"grey",14.18,27.816,0.140260465894234,3.46185053588347
2134,"Vampire",66.5218932135428,"grey",8.51,18.626,0.0938824709659081,3.37609306086305
2135,"Vampire",71.3385657020321,"purple",7.51,33.248,0.207656936260033,3.58579545416158
2136,"Ghost",59.0454558741969,"white",6.85,8.521,0.286962196520466,3.16913481643889
2137,"Witch",59.5393799193344,"green",21.82,8.867,0.184419201368851,3.35168070274754
2138,"Ghost",59.190413345573,"white",4.11,2.162,0.285425579681838,3.46995622040077
2139,"Mummy",61.7392889567397,"grey",25.15,13.406,0.100631519607052,3.56068690605781
2140,"Zombie",60.919770026745,"purple",37.68,28.931,0.210405786186742,2.93708978336549
2141,"Zombie",62.9588663300835,"green",31.23,26.67,0.23748777523313,3.0033785352357
2142,"Ghost",64.0387454586494,"white",3.88,1.239,0.254397822135573,4.20536797394258
2143,"Vampire",67.6679322704702,"purple",10.13,32.641,0.274048134419177,3.15068195621633
2144,"Witch",59.7669304964664,"green",19.03,6.118,0.217329065577186,3.03751691242301
2145,"Zombie",46.3444672449157,"green",37.68,12.588,0.218628035088136,2.98160806143339
2146,"Zombie",57.245240558448,"grey",34.68,15.296,0.0830252377029496,3.74289604590043
2147,"Zombie",47.3719366720188,"white",25.83,31.967,0.29194945212759,3.02102639585033
2148,"Zombie",60.8437847135264,"green",29.12,15.336,0.238141790921937,3.38426194140595
2149,"Ghost",71.3365702118123,"white",8.7,9.034,0.210576175984343,3.93033230298897
2150,"Vampire",66.3747620028473,"white",10.2,19.828,0.259456540383249,3.95799488196804
2151,"Vampire",67.4399431072807,"purple",14.54,28.898,0.185773646090988,3.56115765964161
2152,"Mummy",72.1715160886912,"white",33.64,16.798,0.42412515078363,4.21429779437019
2153,"Zombie",41.3050242898498,"purple",26.64,38.098,0.200341319821128,2.77213939207171
2154,"Zombie",50.0372492860848,"grey",29.91,26.665,0.14043110921109,3.68977917283821
2155,"Zombie",49.5365521078441,"green",32.88,39.809,0.212368003259815,3.599949669051
2156,"Zombie",67.1530276184258,"white",31.28,32.41,0.371569480441955,3.78782377276304
2157,"Witch",64.6774370621848,"green",13.58,16.211,0.215438716081598,3.52315408785829
2158,"Witch",57.9127878760076,"green",19.88,17.413,0.182465641348661,3.29812597654606
2159,"Mummy",70.2099286311999,"grey",29.35,14.108,0.114358943304466,3.54688907969969
2160,"Ghost",46.4457865041579,"white",5.5,7.092,0.241557957733713,2.79976713489236
2161,"Vampire",69.3482092314005,"grey",9.84,32.224,0.117148243785689,3.31818425985543
2162,"Zombie",72.1736098178079,"grey",38.01,22.01,0.126647718790386,3.74131112169
2163,"Zombie",57.7662427336903,"grey",35.36,30.774,0.114161400700013,3.25317452138947
2164,"Zombie",54.7868809956085,"white",25.82,29.449,0.312634007443529,2.82756771101222
2165,"Zombie",59.4584829210094,"green",26.64,29.94,0.171227040400847,4.03595329967611
2166,"Mummy",61.0545512308122,"grey",18.47,23.294,0.0753527971255234,3.60463610045923
2167,"Ghost",60.2242532828418,"grey",6.02,7.098,0.0986096046441728,3.0138155257453
2168,"Zombie",55.8625300562105,"grey",29.01,28.908,0.0801452437367379,3.70713870104776
2169,"Vampire",66.6739633147231,"grey",11.09,33.959,0.09744451207107,3.76769873187076
2170,"Ghost",59.3845051376457,"white",10.07,1.129,0.410283129112648,3.46394962621067
2171,"Zombie",57.2636816758747,"white",37.06,34.975,0.268974456920192,3.71858428907522
2172,"Zombie",70.9929537715763,"green",30.78,17.31,0.153999318671478,4.12792483654668
2173,"Vampire",67.6238492265773,"purple",6.75,17.694,0.195869977457195,3.30940854384105
2174,"Witch",68.7440447127463,"purple",18.19,8.434,0.236775713429826,3.72627497053956
2175,"Witch",63.4698430739387,"green",13.19,19.262,0.208277187904108,3.17916625657576
2176,"Zombie",65.4532289251958,"purple",30.55,41.31,0.189699002730866,2.89723779063956
2177,"Ghost",71.4048425845182,"white",5.74,4.002,0.302129276476549,3.44371424245585
2178,"Zombie",51.0649641974274,"white",29,24.499,0.405597894992184,3.17285241042505
2179,"Vampire",68.8225733173726,"white",9.2,25.564,0.247825441164061,3.39319116153793
2180,"Zombie",46.9794398236622,"grey",31.68,29.334,0.110940822142043,3.04858477662979
2181,"Zombie",49.2716053463783,"grey",24.54,22.415,0.113558918378977,3.34513470808027
2182,"Mummy",64.623026243813,"grey",25.15,3.92,0.138207940243911,3.60124697047886
2183,"Vampire",68.7048778224222,"grey",8.94,28.536,0.11858102064008,3.15745478095013
2184,"Ghost",62.1356286493522,"white",6.1,1.79,0.202226510241391,3.77486667598084
2185,"Zombie",63.2935391733814,"grey",38.35,21.103,0.112723228771949,3.12236831755832
2186,"Vampire",66.8025181066706,"purple",12.13,13.177,0.183086457161918,3.59359586792512
2187,"Mummy",69.0729038373109,"grey",10.67,7.832,0.118221950337788,3.42971719778295
2188,"Zombie",57.5015318418294,"green",32.87,18.704,0.235168716630889,3.4174194679929
2189,"Witch",54.1298733071082,"green",18.08,17.779,0.186613162100473,3.36504817047203
2190,"Ghost",55.6410023754079,"grey",3.83,2.149,0.0872272685683458,3.14852432694036
2191,"Ghost",54.9681709985578,"white",7.94,9.723,0.344235005145464,2.97733306833047
2192,"Vampire",64.5591122614672,"white",5.6,23.257,0.319131017990162,3.78423524112928
2193,"Zombie",63.7408855036763,"purple",34.9,27.125,0.228768573033978,3.61012115508446
2194,"Zombie",47.6555236643125,"grey",25.62,19.252,0.0840354727790263,3.07299950562678
2195,"Ghost",67.7302421041706,"white",8.04,9.835,0.348250773481522,4.15206851789257
2196,"Ghost",62.7873129383577,"white",8.78,9.812,0.330938384705613,3.5801331459412
2197,"Vampire",66.3292594683351,"white",11.94,30.953,0.306236100294672,3.38750041442673
2198,"Ghost",62.5145709496086,"white",4.28,8.445,0.349282943531126,3.06392143168525
2199,"Witch",63.9192182387942,"purple",28.55,16.832,0.300024789907505,3.16538277770755
2200,"Mummy",70.5741940344622,"white",11.9,8.413,0.307111173290796,4.08287867648727
2201,"Zombie",61.6040241087453,"green",31.7,30.5,0.197836621293553,3.00579610609706
2202,"Zombie",57.6087325183687,"grey",33.34,16.458,0.093894693890124,3.38848326122945
2203,"Vampire",70.0899507204967,"grey",5.19,27.242,0.103721531298897,3.64964373652499
2204,"Mummy",61.5627438969812,"white",16.84,8.883,0.323473810045081,3.90281053980886
2205,"Zombie",61.9539521076893,"grey",26.67,24.918,0.0923146118875144,3.27370168810827
2206,"Ghost",61.8933263888211,"white",10.73,7.539,0.319075433847856,3.60278993768799
2207,"Zombie",58.7886282238988,"grey",38.66,39.081,0.113103441923609,3.55656803362454
2208,"Zombie",67.7688343507687,"green",31.3,28.979,0.200728811743918,4.09441658525441
2209,"Zombie",62.6556647458424,"green",29.28,34.058,0.221794097278032,3.35113439688393
2210,"Mummy",51.5501396597435,"white",32.55,3.931,0.264981427909994,3.13641215304539
2211,"Vampire",69.903207908183,"purple",11.55,21.719,0.173122794222081,3.95853088669371
