"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb"
3587,"grey","blue",31.1701110710376,39.029925580422,17.3057660171321,"karaoke",2
3588,"brown","blue",32.9957942315908,38.591263813526,19.5039135065709,"karaoke",0
3589,"black","blue",33.0531122530965,39.8964461405138,16.9414797564952,"yoga",6
3590,"grey","blue",27.3594715032567,35.1783515603421,17.0930119059884,"art",3
3591,"black","blue",27.0733335078635,32.8974317075868,13.0390543424478,"trivia",3
3592,"black","grey",26.4810907992965,31.8805643093859,14.3509871130895,"trivia",1
3593,"brown","blue",25.1467485393929,41.338824139937,15.2980655870899,"cooking",3
3594,"grey","blue",26.0450903481766,22.5731194812265,14.8787495524724,"cooking",1
3595,"black","grey",28.8932443491705,41.4891631387177,13.3747300148006,"art",2
3596,"grey","blue",29.6412668814592,34.0506444459073,14.6845405145795,"yoga",0
3597,"black","grey",27.3504590735754,31.4701753905145,13.3286134200776,"karaoke",2
3598,"brown","blue",26.6642604390718,37.3285769462161,14.3764847581144,"art",1
3599,"grey","blue",27.097881865575,36.9496783154001,10.5992181965321,"debate",0
3600,"grey","grey",25.3330797087692,25.6196239446913,10.1353665784467,"debate",3
3601,"black","blue",25.3446729777434,42.5075671671176,15.5499751459951,"cooking",3
3602,"grey","blue",26.3289378524299,31.194620696556,19.5721358978576,"cooking",1
3603,"black","blue",27.0029986352565,36.5210961181325,13.6521531453775,"cooking",0
3604,"grey","blue",27.6131637672067,36.7194618106312,19.0325913527786,"art",2
3605,"brown","blue",28.8146877039806,27.9571003079261,14.3758128134464,"trivia",1
3606,"black","grey",29.7866461556851,32.385390704795,13.9083734928349,"karaoke",6
3607,"grey","grey",30.4860940516089,38.7391301154722,18.4293091928866,"cooking",1
3608,"grey","blue",32.4747518396114,34.4096114698664,16.5060181460209,"cooking",2
3609,"black","blue",30.4310433419633,42.5331597800284,18.6494175309527,"yoga",3
3610,"black","blue",26.9878504202032,43.110927322588,19.5794757071805,"cooking",2
3611,"black","blue",35.1457365255563,38.5771352041579,24.4049158522334,"art",4
3612,"black","blue",24.6786955357904,41.3775819732193,16.421816521857,"debate",6
3613,"black","blue",24.3889743859762,34.4605598744295,18.6625414860893,"art",5
3614,"black","blue",30.5895704101299,33.825281694028,13.8081193749755,"karaoke",3
3615,"black","blue",31.8452697005861,33.2488904189318,16.833891694319,"art",7
3616,"grey","blue",23.8282204481133,36.0849124061154,17.8884445973476,"yoga",1
3617,"black","grey",25.7530688660327,32.0993633719173,13.0729177615154,"trivia",6
3618,"grey","blue",28.1885661172871,45.2934894638799,20.8041275333882,"debate",7
3619,"black","blue",28.9412531142475,28.1810898346251,19.4627675582323,"cooking",3
3620,"black","blue",23.9147032327959,41.3589864355645,16.5200212857972,"art",0
3621,"black","grey",34.3933389270294,29.5733692363696,16.8306349085755,"art",3
3622,"grey","blue",31.4836183726885,13.6302460519967,8.1929848151917,"art",1
3623,"black","blue",29.2055766187671,31.9760445294939,18.0408134416315,"debate",0
3624,"brown","blue",27.8431878475556,38.023655415388,14.9565466041832,"yoga",2
3625,"black","blue",32.5049795084407,33.054031957628,18.7481169258824,"cooking",4
3626,"grey","blue",31.7108181056956,32.1215189335598,18.8949922855771,"art",2
3627,"black","grey",25.3602743069834,40.5219321772664,16.8837515922332,"cooking",5
3628,"black","blue",23.0568263168086,34.882825470519,15.7995624113562,"yoga",14
3629,"grey","blue",28.8044397929018,31.8677891576983,16.4862012631118,"art",1
3630,"black","blue",29.4404010601897,35.1553755401194,17.5341737183075,"cooking",2
3631,"black","blue",24.8575096642153,36.62813549897,17.1040106757802,"debate",5
3632,"grey","blue",30.617219561899,34.9578069152066,19.6566439336706,"comedy",2
3633,"black","blue",24.1212282945996,37.5780956092558,10.5510553408168,"cooking",4
3634,"brown","blue",29.5740720661636,48.4639366631367,16.5786565436463,"trivia",9
3635,"black","blue",31.4493924003434,44.5575013489053,21.7767780804335,"cooking",3
3636,"black","blue",28.2908154998632,42.4690928102872,21.3976663927587,"yoga",6
3637,"black","blue",28.2279687466283,38.0632147419414,7.18009896946488,"art",2
3638,"grey","blue",28.0608667397593,28.1387316772346,16.0936356894667,"trivia",1
3639,"black","blue",27.8842162723856,42.926249839347,17.65381266333,"art",2
3640,"black","blue",29.2495626748987,35.2954393797221,20.4275795630359,"art",4
3641,"black","blue",23.3183811835562,38.0999284916586,13.1666404107844,"cooking",1
3642,"grey","blue",27.388134513202,34.9851537010228,20.2081341511684,"cooking",1
3643,"black","grey",25.5613582297719,18.6731849790034,14.0602389971337,"cooking",0
3644,"brown","blue",24.5350721986097,41.0331142927489,9.00164790108042,"yoga",6
3645,"grey","blue",27.3486662062436,15.7645406805437,7.92728762179242,"comedy",1
3646,"grey","blue",24.9150250990033,23.4458970169494,7.9973625353402,"cooking",1
3647,"grey","blue",24.4615572533311,33.7080625375815,14.1886016992092,"cooking",2
3648,"grey","grey",31.4107299489836,31.023536326202,12.286402734995,"cooking",0
3649,"black","blue",24.433446759638,21.327176931922,16.7324510639849,"yoga",2
3650,"black","blue",29.8374702906659,24.3864049574646,16.6186658241212,"cooking",4
3651,"grey","blue",29.0456690035268,35.5137586552904,21.5881489173791,"cooking",5
3652,"black","blue",21.2707858262461,36.2991387440605,12.9436028588993,"trivia",3
3653,"black","blue",26.9591397763505,37.0009907167719,11.0273874769919,"art",1
3654,"black","blue",24.436213485891,30.2438236180468,14.4263769620667,"karaoke",3
3655,"grey","blue",29.1733759446625,17.6515223841727,9.86711066050382,"art",2
3656,"black","blue",25.5934639475466,29.7639616539719,13.4505052075562,"karaoke",4
3657,"black","blue",26.653221891037,33.0606600846888,13.3677321744755,"comedy",3
3658,"grey","blue",32.0868441443609,33.7462802006912,18.1117538386381,"cooking",3
3659,"grey","blue",32.32469186912,38.0508868494838,14.4720948851165,"cooking",9
3660,"black","blue",27.1275510385043,37.5114107185394,17.9769353425118,"cooking",1
3661,"grey","blue",32.3933814137719,26.9536071262389,16.7878519627371,"karaoke",2
3662,"grey","blue",29.0658897837827,38.2266741699614,19.5938472165411,"cooking",4
3663,"black","blue",29.5578684003917,31.2660347051788,17.6922159816287,"cooking",2
3664,"brown","blue",29.0196334166186,42.0638042199927,15.9405606912688,"karaoke",1
3665,"black","blue",28.6940811481741,42.278339335059,22.7570187192358,"cooking",4
3666,"grey","blue",25.6016596464366,51.0766340595006,18.4944569034322,"trivia",2
3667,"black","blue",29.8039289447525,32.0764962892627,13.685055550951,"debate",1
3668,"black","blue",29.1569015459316,34.782864968313,16.7525348150929,"cooking",1
3669,"grey","grey",26.9685265081401,34.7346836579246,17.8760604198695,"karaoke",2
3670,"grey","blue",26.9979914835469,33.9088762151237,15.7598304321623,"art",2
3671,"black","blue",24.8792026756368,44.8464500025652,14.4422093805265,"debate",1
3672,"black","grey",28.6884368282331,31.2610283409661,11.5131925371275,"art",4
3673,"black","blue",25.6160531227538,31.4597089701759,19.3930527314385,"karaoke",0
3674,"grey","blue",27.07241867938,38.9219073596631,14.9288443507593,"art",2
3675,"black","blue",26.54840683884,35.8403979554929,15.2286721580715,"cooking",3
3676,"grey","grey",31.2951206166693,23.0034800352301,18.5279374074962,"cooking",2
3677,"black","blue",30.9425386790774,30.0242453140462,10.3102008587656,"cooking",5
3678,"black","blue",24.3024092567835,28.8742479054033,14.9930837007396,"cooking",4
3679,"black","blue",28.0418034546252,35.0206579150469,15.8044469091902,"cooking",1
3680,"grey","grey",31.7084680348773,36.2818637842002,19.4022625302098,"karaoke",2
3681,"grey","blue",27.3239796413464,47.514794048541,13.3116602521943,"art",1
3682,"black","blue",24.9568212915399,32.535132441373,11.838564683364,"art",2
3683,"black","blue",27.2003629515254,32.1118297163913,20.9260086100111,"cooking",3
3684,"black","blue",28.8624262532225,33.5816116848335,18.4984995638891,"yoga",5
3685,"black","blue",30.4891281658221,42.4665708490897,20.8286450154236,"comedy",5
3686,"black","blue",30.4801198673739,35.8467677624008,20.0616239955884,"trivia",3
3687,"black","blue",26.4758528196475,38.7101768948766,16.1645689145553,"trivia",11
3688,"brown","blue",25.153933480893,29.2184689888901,18.1016604110957,"karaoke",2
3689,"black","blue",22.8707116995316,29.2925128327843,16.0056880294833,"cooking",0
3690,"black","grey",27.8258297471996,37.3382831185773,13.1769957804722,"comedy",6
3691,"grey","grey",26.1868090262081,44.4607445576235,19.4669785590091,"trivia",4
3692,"black","grey",27.247949443584,40.7661976802439,17.0655981673953,"karaoke",2
3693,"black","blue",26.519849047248,42.7240460978784,21.8142772613002,"trivia",4
3694,"grey","grey",26.6878303480305,38.6064506856898,14.6516916491814,"art",4
3695,"black","grey",30.4567800992374,33.3831533049757,10.184116039622,"karaoke",1
3696,"grey","grey",26.6746399430944,42.4994255767703,15.3189552200141,"comedy",3
3697,"grey","blue",31.787671111581,44.2070991931872,21.3367678403063,"debate",0
3698,"grey","blue",25.4241630426264,55.6578929135723,22.5537577995682,"karaoke",2
3699,"brown","blue",29.4024444282431,43.9428539555805,21.2910956230442,"trivia",1
3700,"black","blue",32.4917793425444,39.2984683576788,10.2697828315588,"karaoke",1
3701,"grey","blue",25.8203235449401,24.0147514630854,10.2588952043523,"karaoke",4
3702,"brown","blue",28.2775524923843,35.7672655873037,14.2090037630353,"karaoke",1
3703,"black","blue",22.5974055886895,36.6854511575968,18.0744400823465,"karaoke",1
3704,"grey","blue",29.5106025367362,37.0270930995195,18.13601277997,"art",2
3705,"black","blue",25.3258291647622,31.1287862424179,13.881413068311,"karaoke",2
3706,"black","blue",30.472241787646,37.3811513958188,16.6548719635552,"cooking",1
3707,"grey","grey",25.4810594538901,23.9043135877467,12.2917331391592,"cooking",0
3708,"grey","grey",26.0343570212381,31.1936177972778,17.6007069210524,"cooking",0
3709,"brown","blue",27.4364181020837,40.2445103483628,15.9007507475692,"cooking",2
3710,"black","blue",29.053434531482,32.9811507234567,11.7868697023838,"cooking",5
3711,"black","blue",34.3147280106183,24.6464410196934,16.3401382612232,"yoga",4
3712,"grey","grey",27.7209704375084,45.31707104867,20.069059279888,"cooking",1
3713,"black","blue",27.2321119474467,22.7029123120368,13.1798677104044,"trivia",1
3714,"grey","blue",25.8681454711817,33.9184080515441,15.347214370612,"art",1
3715,"brown","blue",26.554862444449,38.2634945249891,19.1205760449795,"cooking",0
3716,"black","blue",34.5615581136601,23.2395493579775,9.68684219795501,"yoga",3
3717,"black","blue",30.5612459979185,33.5430577882036,16.7889106655781,"cooking",2
3718,"grey","grey",28.0840285274568,46.4510026889291,17.9923189362378,"art",2
3719,"brown","blue",26.9144958193754,29.6053950616922,13.8745452580652,"art",1
3720,"grey","blue",27.3044745078203,40.9299510673892,17.3576120215916,"cooking",3
3721,"brown","grey",25.7302105307879,38.7256598572324,21.7901654961372,"trivia",3
3722,"black","blue",28.2667387184145,32.4490713613027,20.1695620156816,"trivia",2
3723,"brown","blue",28.0551824150707,41.9910996064172,16.1819880214508,"karaoke",3
3724,"grey","blue",24.779664508967,33.4963359218195,14.9461423547183,"trivia",7
3725,"black","blue",26.4493502175367,17.9926460540818,6.64730580599988,"art",5
3726,"black","blue",29.5904415505805,21.6783404868386,14.7332016656971,"karaoke",2
3727,"grey","blue",26.5444276844706,35.8564713773871,13.7614160523278,"karaoke",2
3728,"black","blue",34.4601780230755,50.7475828049572,19.9987635238154,"yoga",6
3729,"grey","blue",31.9352736703029,29.6563757938694,15.8169128682064,"karaoke",2
3730,"brown","blue",28.3683863565989,23.6225974746802,11.6328051443192,"trivia",1
3731,"grey","blue",29.913727605879,29.2968661977055,19.9432297236757,"debate",3
3732,"black","blue",25.3454805892789,26.5390314583982,10.0740533197638,"comedy",1
3733,"black","blue",30.3977464457141,36.959627224041,17.6978039402806,"art",0
3734,"black","blue",29.9110481503678,33.8947271787101,16.4244734137241,"karaoke",2
3735,"black","grey",31.3667646290282,32.8824679058982,14.3095580058995,"cooking",2
3736,"grey","blue",32.8807687039489,27.501582603193,14.790746645204,"yoga",1
3737,"brown","blue",25.6693869784972,30.449311053565,11.1647800161962,"cooking",4
3738,"black","blue",30.0247813509547,36.826999087381,21.3800388091594,"yoga",2
3739,"black","blue",29.6297865422434,38.3870096953995,16.8646824359247,"art",2
3740,"grey","blue",23.4848436037174,30.8969774956941,12.8394664709366,"karaoke",1
3741,"grey","grey",25.5937167397769,36.451469543484,12.788512663521,"art",4
3742,"black","blue",25.8097727861967,26.2513618948487,17.0815691787621,"art",0
3743,"black","blue",28.502654312648,27.5977641761538,10.6508079499581,"debate",1
3744,"black","grey",25.8289946556297,41.4883877152236,17.0866277297284,"art",0
3745,"black","blue",26.6701500587324,18.5937528080894,8.99911234523575,"comedy",2
3746,"brown","blue",26.073929736737,34.6657268903703,14.0983996475312,"cooking",1
3747,"brown","blue",28.7636172909843,45.4471757560391,16.4179630218887,"trivia",5
3748,"black","blue",24.6506003103195,45.1140016464701,15.7373764880536,"art",1
3749,"brown","grey",24.6801484991306,26.4663112711132,15.0976227485325,"cooking",3
3750,"black","blue",26.4685379742681,40.6527176964282,16.510243624246,"comedy",2
3751,"black","blue",29.0506074484919,48.3050108541428,22.3113522167376,"cooking",2
3752,"brown","blue",28.3179692243175,21.4578118060164,12.4507614463207,"comedy",6
3753,"black","grey",29.3610634572674,32.3518766858379,15.9049316645289,"debate",6
3754,"black","blue",25.7807409397837,39.9572939152238,12.1718519448824,"debate",10
3755,"grey","blue",25.1723294148798,37.9205961526623,17.1707993660554,"cooking",3
3756,"grey","blue",30.1071851496702,43.3436174737279,20.9353901955557,"art",1
3757,"black","blue",32.9173412762221,36.2148268176484,18.2643620792421,"cooking",1
3758,"black","grey",34.3328377975858,22.2254307034837,19.085543947539,"art",2
3759,"grey","blue",24.4841713188583,40.3873076595748,14.1090250063909,"cooking",2
3760,"grey","blue",25.9926913190907,23.7972946058516,9.98158732474622,"comedy",5
3761,"grey","blue",27.0427474497515,36.2124076245156,12.1333558388696,"art",3
3762,"black","blue",33.7999958437933,26.2820969634969,17.0602138612162,"cooking",1
3763,"grey","blue",26.4238414092348,35.9795076515637,15.0648800625747,"art",4
3764,"black","grey",30.2963918239835,38.0498610619292,11.7444250506284,"yoga",4
3765,"black","blue",30.2587933382759,42.0437006830358,18.869676196155,"comedy",3
3766,"grey","grey",27.8796676672751,38.229210606969,21.2412645648069,"karaoke",2
3767,"black","grey",29.7150891741116,52.1985673374602,19.0539781260814,"cooking",3
3768,"grey","blue",25.9281253767292,32.917497443119,17.99157055066,"trivia",1
3769,"grey","blue",23.7128987397801,35.0659878838083,17.1527503215534,"trivia",9
3770,"black","blue",29.00520406886,22.5183810121146,10.9339397510385,"cooking",2
3771,"black","blue",27.8929302884132,24.3344505398018,7.6597926666027,"cooking",1
3772,"grey","blue",33.1917833149764,34.7250233680939,14.8607473537859,"karaoke",1
3773,"black","blue",28.5686610770237,20.4307912734105,10.030986139926,"cooking",2
3774,"black","grey",18.3731373968535,30.2723685362734,15.4098368511317,"karaoke",3
3775,"grey","grey",26.3637649461784,34.05336260761,12.4997255753175,"cooking",3
3776,"brown","grey",26.6949893748445,25.4206895155809,11.4222613237701,"karaoke",4
3777,"black","blue",28.199128791344,34.5046224440309,16.5324878126538,"karaoke",1
3778,"black","grey",29.7069666154356,32.1370233128807,16.7321816235723,"art",1
3779,"grey","grey",29.3771337570838,44.4563236423221,20.5319540227804,"yoga",6
3780,"black","blue",30.5832892220948,26.2827666678356,15.0357245191557,"cooking",3
3781,"black","blue",23.7285624516627,40.7310269178812,16.0893187508507,"trivia",8
3782,"black","grey",26.7758646625022,28.104198810628,13.18745978774,"art",1
3783,"grey","blue",30.4440498862404,38.2988849323856,16.2948371162715,"cooking",2
3784,"brown","grey",27.9962074153343,33.2935853153667,18.8193362063554,"trivia",11
3785,"black","blue",29.7271379436046,40.1413155417081,17.2429167482515,"comedy",0
3786,"grey","blue",31.2498078970892,39.7712856490626,22.1954419715055,"art",1
